id,line_id,name,geometry,buildstart,opening,closure
3907,340,Minnesota Ave,POINT(-76.9466729628354 38.898945189661),0,1978,1980
3934,344,Medical Center,POINT(-77.0969334215489 38.9998974330365),0,1984,999999
3913,340,Landover,POINT(-76.8912930340832 38.9335260622184),0,1978,1980
3915,340,New Carrollton,POINT(-76.8706022043108 38.9491777544717),0,1978,1980
3954,340,King Street,POINT(-77.0620164588582 38.8065286595458),0,1991,999999
3937,344,Tenleytown,POINT(-77.0792608634313 38.9479525311396),0,1984,999999
3938,344,Shady Grove,POINT(-77.1646393089995 39.1202667528926),0,1984,999999
3956,339,U Street,POINT(-77.0289603855816 38.9169113142419),0,1991,999999
3940,344,Twinbrook,POINT(-77.1204847685732 39.0623153310543),0,1984,999999
3943,341,Dunn Loring,POINT(-77.2281923068186 38.8833494097097),0,1986,999999
3881,344,Fort Totten,POINT(-77.001845428889 38.9513902435844),0,1978,999999
3945,341,East Falls Church,POINT(-77.1563087919075 38.8857132876941),0,1986,999999
3958,339,Mount Vernon Square,POINT(-77.0214210778186 38.9058582948926),0,1991,999999
3946,344,Wheaton,POINT(-77.0506334885941 39.037935491538),0,1990,999999
4948,464,"",POINT(-9.17336101787666 38.793259306823),2000,2004,999999
3960,339,Archives,POINT(-77.0214361050415 38.8941297089501),0,1991,999999
3962,339,Waterfront,POINT(-77.0171156473862 38.8766949446724),0,1991,999999
3972,339,Columbia Heights,POINT(-77.0327192489678 38.9288888041286),0,1999,999999
3964,339,Anacostia,POINT(-76.9956244742895 38.862018652298),0,1991,999999
4950,464,"",POINT(-9.15969436938039 38.7728401536715),2000,2004,999999
3965,339,Fort Totten,POINT(-77.0019995359031 38.9517818063169),1993,1993,999999
3974,339,Suitland,POINT(-76.9318955505794 38.8438205807104),0,2001,999999
3981,342,McLean,POINT(-77.2066596018879 38.9261437388801),2009,2014,999999
3976,339,Southern Ave,POINT(-76.9756278022317 38.8408190625),0,2001,999999
3983,342,Spring Hill,POINT(-77.2412658791253 38.9286580949828),2009,2014,999999
3885,341,Foggy Bottom,POINT(-77.0501378041948 38.900802146373),1978,1978,999999
3887,341,McPherson Square,POINT(-77.0319354887606 38.9014811098234),1978,1978,999999
3889,341,Smithsonian,POINT(-77.0275927767944 38.887830229586),1978,1978,999999
3891,341,L'Enfant Plaza,POINT(-77.0219006993049 38.8849457954696),1978,1978,999999
4958,461,"",POINT(-9.20460598613499 38.7608823542502),2002,2004,999999
4954,461,"",POINT(-9.18829879951946 38.753371857252),1980,1982,999999
4963,461,"",POINT(-9.14722144388566 38.7411874497497),1955,1959,1995
4960,464,"",POINT(-9.14662327108059 38.7413040851621),1995,1995,999999
4967,463,"",POINT(-9.13595992573045 38.7168791828929),1998,1998,999999
4965,461,"",POINT(-9.14699356923433 38.7308112338619),1955,1959,1995
4969,463,"",POINT(-9.13487176676946 38.7264286534176),1998,1998,999999
4970,461,Anjos,POINT(-9.1349538802404 38.726444622767),1963,1966,1998
4972,461,Martim Moniz,POINT(-9.13602203015651 38.7168922881722),1963,1966,1998
4975,468,"",POINT(-9.12285825464551 38.7138747937225),1859,1865,999999
4976,468,"",POINT(-9.12286279750168 38.7138787423194),0,0,999999
4977,467,"",POINT(-9.09884431516426 38.7678112422163),1994,1998,999999
4978,469,"",POINT(-9.14127177810758 38.7142051861337),1886,1891,999999
4980,453,"",POINT(-70.7454836882986 -33.4056915119351),2018,2025,999999
3882,344,Takoma,POINT(-77.0179527888619 38.9759027922877),0,1978,999999
3856,344,Metro Center,POINT(-77.0274194751941 38.8983710890644),1969,1976,999999
3884,341,Rosslyn,POINT(-77.0721838192438 38.8959687107745),0,1978,999999
3955,340,Braddock Road,POINT(-77.0540162981628 38.8146013551963),0,1991,999999
3888,341,Metro Center,POINT(-77.0276111527122 38.898407340029),1978,1978,999999
3927,343,Archives,POINT(-77.0219141672138 38.8940526712199),0,1983,999999
3890,341,Federal Triangle,POINT(-77.027613126575 38.8936873827972),1978,1978,999999
3961,339,L'Enfant Plaza,POINT(-77.0214361049424 38.8852416652135),1991,1991,999999
3953,340,Van Dorn Street,POINT(-77.1296430818524 38.7991183497567),0,1991,999999
3894,341,Eastern Market,POINT(-76.9949996298923 38.8841739331316),1978,1978,999999
3930,343,Eisenhower Ave,POINT(-77.0709086926914 38.8004377807716),0,1983,999999
3896,341,Stadium Armory,POINT(-76.9772974566965 38.885716933941),1978,1978,999999
3876,340,Capitol South,POINT(-77.0058880974608 38.8849195097103),0,1977,999999
3932,343,Braddock Road,POINT(-77.0536577430547 38.8144586363112),0,1983,999999
3898,341,Crystal City,POINT(-77.0500138910062 38.8579990214806),0,1978,1979
3900,341,Pentagon,POINT(-77.0542523457331 38.8696618482755),0,1978,1979
3973,339,Branch Ave,POINT(-76.9120421337028 38.8266801438792),0,2001,999999
3902,341,Ballston,POINT(-77.1117859208498 38.8823269510863),0,1979,999999
3933,344,Grosvenor,POINT(-77.1036433374931 39.0290391742209),0,1984,999999
3904,341,Clarendon,POINT(-77.09491879479 38.8871325661771),0,1979,999999
3906,341,Minnesota Ave,POINT(-76.9468841712382 38.8991298135707),0,1978,999999
3957,339,Shaw,POINT(-77.0216797439788 38.9146669840832),0,1991,999999
3908,341,Deanwood,POINT(-76.9351759022894 38.9082648158368),0,1978,999999
3935,344,Bethesda,POINT(-77.0942037591887 38.9846057559954),0,1984,999999
3910,341,Cheverly,POINT(-76.9154456636227 38.9166998845859),0,1978,999999
3936,344,Friendship Heights,POINT(-77.0857819958412 38.9611700351134),0,1984,999999
3912,341,Landover,POINT(-76.8914702448444 38.9337121566684),0,1978,999999
3914,341,New Carrollton,POINT(-76.8708189787901 38.9493379113252),0,1978,999999
3917,340,Capitol Heights,POINT(-76.9133778009257 38.8897779489767),0,1980,999999
3939,344,Rockville,POINT(-77.1471965651992 39.0854103843573),0,1984,999999
3919,344,Van Ness-UDC,POINT(-77.0636856372811 38.9443857793364),0,1981,999999
3921,344,Woodley Park,POINT(-77.052483257653 38.9252493570277),0,1981,999999
3959,339,Gallery Place,POINT(-77.0213564641279 38.898388907811),0,1991,999999
3923,343,Crystal City,POINT(-77.0501113048009 38.8583593107345),0,1983,999999
3925,343,Pentagon,POINT(-77.0538652133484 38.8693004839048),0,1983,999999
3941,344,White Flint,POINT(-77.1131339849233 39.0497934714195),0,1984,999999
3886,341,Farragut West,POINT(-77.0394775994616 38.9014811101119),1978,1978,999999
3942,341,Vienna,POINT(-77.2714336737152 38.877790499912),0,1986,999999
3975,339,Naylor Road,POINT(-76.9564460683703 38.8512589386307),0,2001,999999
3944,341,West Falls Church,POINT(-77.189123079089 38.9007473194181),0,1986,999999
3892,341,Federal Center SW,POINT(-77.0151778942665 38.8850666201191),1978,1978,999999
3947,344,Forest Glen,POINT(-77.0428030352319 39.0159536187905),0,1990,999999
3948,344,Glenmont,POINT(-77.0529048098543 39.0616252071134),0,1998,999999
3952,343,Mount Vernon Square,POINT(-77.0219327375525 38.9058283931253),0,1991,999999
3963,339,Navy Yard,POINT(-77.004664892877 38.8766444841797),0,1991,999999
3977,339,Congress Heights,POINT(-76.9872725589328 38.8459128409518),0,2001,999999
3966,339,West Hyattsville,POINT(-76.9695676672372 38.9550806895665),0,1993,999999
3968,339,College Park,POINT(-76.9283649717174 38.9781078077878),0,1993,999999
3978,340,Largo Town Center,POINT(-76.8450426908459 38.9003496714743),0,2004,999999
3970,340,Franconia-Springfield,POINT(-77.1681663167975 38.7660944778472),0,1997,999999
3971,339,Georgia Ave-Petworth,POINT(-77.0243257486905 38.9363958360904),0,1999,999999
3986,342,Ballston,POINT(-77.1116945371669 38.8829163874742),2014,2014,999999
3982,342,Greensboro,POINT(-77.2326876193924 38.9197945265871),2009,2014,999999
3989,342,Court House,POINT(-77.0847695582222 38.891763097501),2014,2014,999999
3987,342,Virginia Square,POINT(-77.1038051953464 38.8840123836809),2014,2014,999999
3991,342,Foggy Bottom,POINT(-77.0501369799165 38.9012429861534),2014,2014,999999
3988,342,Clarendon,POINT(-77.0952521266493 38.8877043823778),2014,2014,999999
3990,342,Rosslyn,POINT(-77.0726963207878 38.8960440286687),2014,2014,999999
3993,342,McPherson Square,POINT(-77.0319749345218 38.9019135208567),2014,2014,999999
3992,342,Farragut West,POINT(-77.0394885860194 38.9020129829433),2014,2014,999999
3711,322,Anatole France,POINT(-1.68762061117792 48.1181146230408),1997,2002,999999
3718,322,Jacques Cartier,POINT(-1.67544751759544 48.0975422520878),1997,2002,999999
3719,322,Clemenceau,POINT(-1.6744248511979 48.0934930915977),1997,2002,999999
3720,322,Henri Fréville,POINT(-1.67482883730261 48.0876777262223),1997,2002,999999
3994,342,Metro Center,POINT(-77.0270616650351 38.898418086254),2014,2014,999999
3995,342,Federal Triangle,POINT(-77.0270422898374 38.8937393475117),2014,2014,999999
3996,342,Smithsonian,POINT(-77.0270563907097 38.887849382406),2014,2014,999999
3980,342,Tysons Corner,POINT(-77.2217215992605 38.9204895410598),2009,2014,999999
4981,453,"",POINT(-70.7474386056686 -33.4171700464808),2020,2025,999999
3985,342,East Falls Church,POINT(-77.155816823933 38.8863090744836),2014,2014,999999
3984,342,Wielhe-Reston,POINT(-77.3399327787983 38.9475211606512),2009,2014,999999
4063,318,Wattignies,POINT(-1.54648362259573 47.2039579933077),0,2007,999999
4038,317,René Cassin,POINT(-1.57624264130146 47.26421232616),0,1994,999999
3735,323,Beaulieu Université,POINT(-1.63920628316501 48.1221155221986),2016,2020,999999
4040,317,Orvault Grand-Val,POINT(-1.59217660971291 47.2618405204808),0,1994,999999
4983,453,"",POINT(-70.7189608013876 -33.4255551693467),2019,2025,999999
4045,317,Mangin,POINT(-1.54505885061408 47.2016984165405),0,1994,999999
4047,317,Pont Rousseau,POINT(-1.5483077419548 47.1918745999465),0,1994,2007
4016,343,Columbia Heights,POINT(-77.0332340836264 38.9289827217732),0,1999,999999
4017,343,Greenbelt,POINT(-76.9114651069278 39.0115995533413),2012,2012,999999
4019,343,Prince George's Plaza,POINT(-76.9561172356616 38.9656944823944),2012,2012,999999
4014,343,Fort Totten,POINT(-77.0021607535287 38.9520857175255),1999,1999,999999
4985,453,"",POINT(-70.6805632985051 -33.4330130485944),2020,2025,999999
4022,343,Van Dorn Street,POINT(-77.1295325256555 38.7987016974937),2012,2012,999999
3997,342,L'Enfant Plaza,POINT(-77.021907065384 38.8855456652065),2014,2014,999999
3999,342,Capitol South,POINT(-77.0058537262787 38.8854921331782),2014,2014,999999
4002,342,Stadium Armory,POINT(-76.977694880164 38.8857159067617),2014,2014,999999
4004,342,Capitol Heights,POINT(-76.9133384741397 38.8901591346961),2014,2014,999999
4006,342,Largo Town Center,POINT(-76.8454897907202 38.9006230521388),2014,2014,999999
4013,342,Reston Town Center,POINT(-77.3601600797802 38.9528331625667),2009,2020,999999
4011,342,Innovation Center,POINT(-77.4147103576663 38.9604427157156),2009,2020,999999
4009,342,Ashburn,POINT(-77.4909067356941 39.0045338799087),2009,2020,999999
4041,317,Hôtel-Dieu,POINT(-1.55332251955275 47.2118675893332),0,1992,999999
4026,317,Saint-Mihiel,POINT(-1.55339763042488 47.2232948590808),0,1994,999999
4067,318,Commerce,POINT(-1.5558567953872 47.2145134192055),2000,2000,999999
4028,317,Saint-Félix,POINT(-1.55653490546482 47.2313820557908),0,1994,999999
4030,317,Morhonnière-Petit Port,POINT(-1.55647037516255 47.2415518403408),0,1994,999999
4024,317,Place du Cirque,POINT(-1.55700654587997 47.2167956582218),0,1992,999999
4032,317,École Centrale Audencia,POINT(-1.55116631566912 47.24870798752),0,1994,999999
4065,318,Aimé Delrue,POINT(-1.55025682712653 47.2091243389974),2007,2007,999999
4034,317,Bourgeonnière,POINT(-1.55981763590987 47.2532192014626),0,1994,999999
4036,317,Santos Dumont,POINT(-1.56812928004712 47.2594842709418),0,1994,999999
4043,317,Vincent Gâche,POINT(-1.5482740612976 47.2064702817638),0,1992,999999
4055,317,Trocardière,POINT(-1.57014256714496 47.1832201274292),0,1994,2007
4056,318,Trocardière,POINT(-1.57014422994621 47.1832228862237),0,2007,999999
4053,317,Château de Rezé F. Mitterrand,POINT(-1.55953480730054 47.1847567233623),0,1994,2007
4058,318,Château de Rezé F. Mitterrand,POINT(-1.55953446080042 47.1847556371972),0,2007,999999
4051,317,8 Mai,POINT(-1.55153041988947 47.1893426554295),0,1994,2007
4060,318,8 Mai,POINT(-1.55152972340207 47.189342754834),0,2007,999999
4061,318,Pirmil,POINT(-1.5427280096871 47.1961977782493),0,2007,999999
4039,317,Le Cardo,POINT(-1.58424816824819 47.2618339246237),0,1994,999999
4070,334,Kasuga,POINT(139.753178060853 35.7098727448313),1968,1972,999999
4064,318,Vincent Gâche,POINT(-1.54827413784608 47.2064709312851),2007,2007,999999
4044,317,Wattignies,POINT(-1.54648003954711 47.2039557974494),0,1994,999999
4087,319,Cité internationale des congrès,POINT(-1.54503636668835 47.2136565915204),2005,2006,999999
4046,317,Pirmil,POINT(-1.54272826318325 47.1961977232746),0,1994,999999
4071,334,Suidobashi,POINT(139.755396091489 35.7025004585227),1968,1972,999999
4048,317,Gare de Pont-Rousseau,POINT(-1.54904632548411 47.1930437534726),0,2007,999999
4050,318,Pont-Rousseau Martyrs,POINT(-1.5483070353018 47.1918746262126),0,2007,999999
4015,343,Georgia Ave-Petworth,POINT(-77.0245999260631 38.9366941043539),0,1999,999999
4018,343,College Park,POINT(-76.9287473434787 38.9782024661197),2012,2012,999999
4081,334,Shirokane-Takanawa,POINT(139.734208273209 35.6428928991813),1992,2000,999999
4020,343,West Hyattsville,POINT(-76.9701754848121 38.9552305002368),2012,2012,999999
4072,334,Jimbocho,POINT(139.758177778773 35.6956292754718),1968,1972,999999
4021,343,Franconia-Springfield,POINT(-77.1679036512393 38.7658213798458),2012,2012,999999
3998,342,Federal Center SW,POINT(-77.0151773631837 38.8854558041431),2014,2014,999999
4000,342,Eastern Market,POINT(-76.9948075754258 38.884497867697),2014,2014,999999
4001,342,Potomoc Ave,POINT(-76.9854471922649 38.8813797049688),2014,2014,999999
4003,342,Benning Road,POINT(-76.9375123348213 38.8910867110128),2014,2014,999999
4005,342,Addison Road,POINT(-76.8923774299446 38.8871288428195),2014,2014,999999
4007,342,Morgan Blvd,POINT(-76.8691389760055 38.8936512497092),2014,2014,999999
4012,342,Herndon,POINT(-77.3964155804684 38.954596439388),2009,2020,999999
4008,342,Dulles Airport,POINT(-77.4476528331154 38.9556186663887),2009,2020,999999
4010,342,Loudon Gateway,POINT(-77.4658977681341 38.9937405258881),2009,2020,999999
4025,317,Cinquant Otages,POINT(-1.55618087775383 47.2197171609074),0,1992,999999
4042,317,Aimé Delrue,POINT(-1.55025735849165 47.20912244481),0,1992,999999
4027,317,Motte Rouge,POINT(-1.55412247091184 47.2278411419803),0,1994,999999
4054,317,Espace Diderot,POINT(-1.5625404383596 47.1844436750184),0,1994,2007
4029,317,Michelet Sciences,POINT(-1.55658648957123 47.2351834059003),0,1994,999999
4031,317,Facultés,POINT(-1.55524164777211 47.2457013435809),0,1994,999999
4073,334,Otemachi,POINT(139.763056331265 35.6848276026986),1968,1972,999999
4033,317,Recteur Schmitt,POINT(-1.55287987800926 47.2520489543041),0,1994,999999
4057,318,Espace Diderot,POINT(-1.56254158781502 47.1844441312288),0,2007,999999
4035,317,Boissière,POINT(-1.56591222404842 47.2550905553684),0,1994,999999
4037,317,Chêne des Anglais,POINT(-1.57328639200236 47.2614049475866),0,1994,999999
4052,317,Balinière,POINT(-1.55392661239281 47.1861330144434),0,1994,2007
4059,318,Balinière,POINT(-1.55392970483666 47.1861343889899),0,2007,999999
4074,334,Hibiya,POINT(139.75891060561 35.6743461976614),1968,1972,999999
4062,318,Mangin,POINT(-1.54506096976564 47.2016990015267),0,2007,999999
4082,334,Shirokanedai,POINT(139.72614050916 35.6378427063706),1992,2000,999999
4083,334,Meguro,POINT(139.715827779777 35.6326812701275),1992,2000,999999
4075,334,Uchisaiwaicho,POINT(139.755134687826 35.6688302644151),1972,1973,999999
4068,334,Sengoku,POINT(139.745135758501 35.7276916576733),1968,1972,999999
4069,334,Hakusan,POINT(139.752258959158 35.721444489621),1968,1972,999999
4076,334,Onarimon,POINT(139.751065430038 35.6601860138274),1972,1973,999999
4091,319,Grèneraie,POINT(-1.53355854032301 47.1996605426974),2005,2006,999999
4077,334,Shibakoen,POINT(139.749856282158 35.6541710307764),1972,1973,999999
4078,334,Mita,POINT(139.748399966544 35.6478562478363),1972,1973,999999
4079,334,Shin-Takashimadaira,POINT(139.65418972519 35.7902602282956),1973,1976,999999
4088,319,Tripode,POINT(-1.54065057721922 47.2083132859012),2005,2006,999999
4080,334,Nishi-Takashimadaira,POINT(139.64604840931 35.7918219546022),1973,1976,999999
4084,316,Croix Bonneau,POINT(-1.5954157201983 47.2096470426749),0,2000,999999
4085,319,Foch-Cathédrale,POINT(-1.55039373134832 47.2193108086302),2005,2006,999999
4086,319,Duchesse Anne - Château,POINT(-1.54691209712703 47.216148816743),2005,2006,999999
4092,319,Bonne Garde,POINT(-1.53126910308217 47.1968647726761),2005,2006,999999
4090,319,Beaulieu,POINT(-1.53710150167601 47.2039787481574),2005,2006,999999
4094,319,Mauvoisins,POINT(-1.52555724370248 47.1901477881188),2005,2006,999999
4093,319,Clos Toreau,POINT(-1.52910105672765 47.1942146878506),2005,2006,999999
4095,319,Bourdonnières,POINT(-1.52102860159124 47.1872253322836),2005,2006,999999
4096,319,Joliverie,POINT(-1.51710389626882 47.1896160225009),2005,2006,999999
4097,319,Chapeau Verni,POINT(-1.5115631779644 47.1892512534274),2005,2006,999999
4098,319,Maraîchers,POINT(-1.51067180756789 47.1847792351069),2005,2006,999999
4089,319,Île de Nantes,POINT(-1.5388001688188 47.2060402411461),2005,2006,999999
4099,319,Porte de Vertou,POINT(-1.50511363565207 47.1808516172757),2005,2006,999999
4100,328,Machiya,POINT(139.78028502021 35.7423546628695),1966,1969,999999
4101,328,Kita-Senju,POINT(139.804803449558 35.7499420836695),1966,1969,999999
4102,328,Nishi-Nippori,POINT(139.766777428031 35.7323569806533),1966,1969,999999
4103,328,Sendagi,POINT(139.763089263764 35.7248140765583),1966,1969,999999
4104,328,Nezu,POINT(139.765304089682 35.717786173674),1966,1969,999999
4066,318,Hôtel-Dieu,POINT(-1.55332134165252 47.211868961465),2000,2000,999999
4105,328,Yushima,POINT(139.769992596488 35.7076888224643),1966,1969,999999
4128,328,Nijubashimae,POINT(139.761528847659 35.6804834961341),1971,1968,999999
4106,324,Ueno-Hirokoji,POINT(139.77303752212 35.7079926465105),1927,1930,999999
4107,318,Plaisance,POINT(-1.59127861388404 47.2401757066071),0,2000,999999
4129,328,Hibiya,POINT(139.758821443156 35.6744303092239),1968,1971,999999
4108,318,Beauséjour,POINT(-1.58725639321167 47.238222934454),0,2000,999999
4109,318,Longchamp,POINT(-1.58239867342064 47.235025841725),0,2000,999999
4143,329,Iidabashi,POINT(139.743516642757 35.7015579427428),1970,1974,999999
4110,318,Alexandre Vincent Sainte-Thérèse,POINT(-1.57761698400449 47.2328404255957),0,2000,999999
4130,328,Kasumigaseki,POINT(139.750522169843 35.6730775363432),1968,1971,999999
4111,318,Rond-point de Vannes,POINT(-1.57286258412881 47.2299786426074),0,2000,999999
4112,318,Félix Faure,POINT(-1.56957030295283 47.2271282237177),0,2000,999999
4113,318,Poitou,POINT(-1.56542529691043 47.2242524867999),0,2000,999999
4131,328,Kokkai-Gijido-mae,POINT(139.745072165001 35.6740270538441),1968,1972,999999
4114,318,Viarme Talensac,POINT(-1.5626173187803 47.2212908430256),0,2000,999999
4115,318,Jean Jaurès,POINT(-1.56039727637204 47.2186084954554),0,2000,999999
4158,329,Heiwadai,POINT(139.653848543463 35.7578481124598),1972,1983,999999
4116,318,Bretagne,POINT(-1.5584517954687 47.2172560334007),0,2000,999999
4132,328,Akasaka,POINT(139.736649707432 35.6724186586206),1968,1972,999999
4117,318,Ferrière,POINT(-1.59159385352521 47.2432069250749),0,2009,999999
4118,318,Jean Rostand,POINT(-1.59392984749678 47.246032610448),0,2009,999999
4144,329,Ichigaya,POINT(139.736000916152 35.691155870755),1970,1974,999999
4119,318,Bignon,POINT(-1.59791896820926 47.2492629780063),0,2009,999999
4133,328,Nogizaka,POINT(139.7264007155 35.6666963963336),1968,1972,999999
4120,318,Orvault Morlière,POINT(-1.60328421574928 47.2469827550413),0,2009,999999
4121,318,Sillon de Bretagne,POINT(-1.60861278575931 47.2455853546267),0,2009,999999
4122,318,Marcel Paul,POINT(-1.61632482397744 47.2459286385479),0,2009,999999
4134,328,Omotesando,POINT(139.712402539061 35.6652389761873),1968,1972,999999
4123,318,Grande Ouche,POINT(-1.57946539365088 47.181319399066),0,2007,999999
4124,318,Les Couëts,POINT(-1.58647786185085 47.180755006157),0,2007,999999
4152,329,Toyosu,POINT(139.796508487244 35.6545280127439),1982,1988,999999
4125,318,Neustrie,POINT(-1.59277312432735 47.1772754022487),0,2007,999999
4023,317,Commerce,POINT(-1.55585830106975 47.2145103164845),0,1992,999999
4145,329,Kojimachi,POINT(139.737219425212 35.6849753299007),1970,1974,999999
4126,328,Shin-Ochanomizu,POINT(139.765591285776 35.6972596681757),1966,1969,999999
4127,328,Otemachi,POINT(139.762944645137 35.6848511108569),1966,1969,999999
4136,328,Yoyogi-Koen,POINT(139.689655556422 35.6691207470593),1968,1972,999999
4146,329,Nagatacho,POINT(139.741380342702 35.6779498277661),1970,1974,999999
4137,328,Yoyogi-Uehara,POINT(139.680053914136 35.6691871036153),1977,1978,999999
4135,328,Meiji-Jingumae,POINT(139.705391447364 35.6684945325301),1968,1972,999999
4138,328,Ayase,POINT(139.824999539432 35.7622332477091),1970,1971,999999
4139,329,Ikebukuro,POINT(139.708983589569 35.7303166721585),1970,1974,999999
4147,329,Sakuradamon,POINT(139.751461739747 35.6773304896458),1970,1974,999999
4153,329,Shin-Kiba,POINT(139.827399154354 35.6460351395288),1982,1988,999999
4141,329,Gokokuji,POINT(139.727292599006 35.7195971996475),1970,1974,999999
4142,329,Edogawabashi,POINT(139.733056556063 35.7098823020532),1970,1974,999999
4162,329,Kanamecho,POINT(139.698380513881 35.7333251129304),1972,1983,999999
4154,329,Tatsumi,POINT(139.810105832032 35.6457422101892),1982,1988,999999
4148,329,Yurakucho,POINT(139.762676617537 35.6758472740057),1970,1974,999999
4149,329,Ginza-itchome,POINT(139.76694306105 35.6744097097116),1970,1974,999999
4140,329,Higashi-Ikebukuro,POINT(139.718477489214 35.7263818249708),1970,1974,999999
4150,329,Shintomicho,POINT(139.773119189376 35.6707365121567),1976,1980,999999
4155,329,Wakoshi,POINT(139.612652809149 35.788435451373),1978,1987,999999
4151,329,Tsukishima,POINT(139.784558715205 35.6646702941626),1982,1988,999999
4160,329,Kotake-Mukaihara,POINT(139.679540843019 35.7434143908104),1972,1983,999999
4157,329,Chikatetsu-Akatsuka,POINT(139.643827323913 35.7701199862478),1972,1983,999999
4988,453,Baquedano,POINT(-70.6344877177657 -33.4370049993731),2017,2025,999999
4163,335,Iwamotocho,POINT(139.775299627777 35.6956104769998),1971,1978,999999
4161,329,Senkawa,POINT(139.689324822866 35.7383339873788),1972,1983,999999
4166,335,Morishita,POINT(139.798264350879 35.6880449915546),1971,1978,999999
4165,335,Hamacho,POINT(139.787943138178 35.6884118601391),1971,1978,999999
4164,335,Bakuro-yokoyama,POINT(139.783022596758 35.6918789222065),1971,1978,999999
4167,335,Kikukawa,POINT(139.806093744855 35.6884383266107),1971,1978,999999
4168,335,Sumiyoshi,POINT(139.815688953669 35.6890299633808),1971,1978,999999
4169,335,Nishi-ojima,POINT(139.826335615854 35.6894072126519),1971,1978,999999
4170,335,Ojima,POINT(139.835188119825 35.6898477875911),1971,1978,999999
4171,335,Higashi-ojima,POINT(139.847810352617 35.6897400954256),1971,1978,999999
4172,335,Ogawamachi,POINT(139.767236409748 35.6953360175909),1971,1980,999999
4173,335,Jimbocho,POINT(139.758035025767 35.6960339807679),1971,1980,999999
4174,335,Kudanshita,POINT(139.751279672531 35.6955137399701),1971,1980,999999
4159,329,Hikawadai,POINT(139.665720977879 35.7496225880489),1972,1983,999999
4175,335,Ichigaya,POINT(139.737090604878 35.691428698627),1971,1980,999999
4176,335,Akebonobashi,POINT(139.722832430292 35.6923948872364),1971,1980,999999
4195,351,Octroi de Paris,POINT(-1.65686320373703 48.1146143467402),1907,1907,1938
4177,335,Shinjuku-sanchome,POINT(139.705925769957 35.6907265286288),1971,1980,999999
4220,331,Akabane-Iwabuchi,POINT(139.722345687905 35.7834126066063),1986,1991,999999
4178,335,Shinjuku,POINT(139.698958827243 35.6886190609945),1971,1980,999999
4179,345,Amras,POINT(11.4261645881475 47.2587672619626),0,0,999999
4180,345,Philippine-Welser-Straße,POINT(11.4228385804116 47.2579116840031),0,0,999999
4210,330,Suitengumae,POINT(139.78569939718 35.6825162485726),1989,1990,999999
4181,345,Pradler Friedhof,POINT(11.4214116728115 47.2588400922012),0,0,999999
4182,345,Südring,POINT(11.4193988596402 47.26082790808),0,0,999999
4196,335,Funabori,POINT(139.864108340426 35.6838107465575),1980,1983,999999
4183,345,Rudolf-Greinz-Straße,POINT(11.4162846402046 47.2618011785598),0,0,999999
4184,345,Dr.-Glatz-Straße,POINT(11.4130624031607 47.2624996415673),0,0,999999
4221,331,Hon-Komagome,POINT(139.753719309221 35.7247052717857),1989,1996,999999
4197,335,Ichinoe,POINT(139.883260353962 35.6859211071207),1983,1986,999999
4185,345,Rosseggerstraße,POINT(11.4108829030102 47.2630442343895),0,0,999999
4186,345,Leipzigerplatz,POINT(11.4060641869916 47.2645483794138),0,0,999999
4211,330,Kiyosumi-shirakawa,POINT(139.798743372791 35.6820095877292),1993,2003,999999
4187,345,Sillpark,POINT(11.4025269927221 47.2660551058757),0,0,999999
4198,335,Mizue,POINT(139.897624509658 35.6931465587086),1983,1986,999999
4188,345,Innsbruck Hauptbahnhof,POINT(11.4000929275754 47.2636123389891),0,0,999999
4199,335,Shinozaki,POINT(139.903787406118 35.7058527574349),1983,1986,999999
4191,348,Place de la Mairie,POINT(-1.67925803681226 48.1113463244131),1897,1897,1938
4200,335,Motoyawata,POINT(139.927133576304 35.7238876130275),1986,1989,999999
4192,348,Rue de Bel Air,POINT(-1.67280453101606 48.1123929128122),1897,1897,1938
4193,348,Faubourg de Paris,POINT(-1.65686496933156 48.1146172777294),1897,1897,1938
4212,330,Sumiyoshi,POINT(139.815734627316 35.6888540307569),1993,2003,999999
4201,330,Shibuya,POINT(139.70138136425 35.6594487227045),1972,1978,999999
4189,348,Caserne de Guines,POINT(-1.684256059864 48.102108025154),1897,1897,1938
4202,330,Omotesando,POINT(139.71245552083 35.6652026154006),1972,1978,999999
4190,348,Place de Bretagne,POINT(-1.68420412253098 48.1086272758892),1897,1897,1938
4194,348,Rue de Paris,POINT(-1.66814915436077 48.1124488744441),1897,1897,1938
4203,330,Aoyama-itchome,POINT(139.724013667534 35.6728398516536),1972,1978,999999
4213,330,Kinshicho,POINT(139.815008753564 35.6971214609222),1993,2003,999999
4204,330,Nagatacho,POINT(139.738969527442 35.6783548313944),1972,1979,999999
4205,330,Hanzomon,POINT(139.741630008606 35.6856684476567),1972,1982,999999
4222,331,Todaimae,POINT(139.758110097588 35.7175498192654),1989,1996,999999
4206,330,Kudanshita,POINT(139.751329917959 35.6953711866362),1972,1989,999999
4214,330,Oshiage,POINT(139.813330055735 35.710677356319),1993,2003,999999
4207,330,Jimbocho,POINT(139.758061012232 35.6959208848398),1972,1989,999999
4208,330,Otemachi,POINT(139.764924588463 35.6866892781692),1972,1989,999999
4209,330,Mitsukoshimae,POINT(139.772305160856 35.6850760855702),1972,1989,999999
4215,331,Nishigahara,POINT(139.741772318697 35.7464559022196),1986,1991,999999
